54;1423488030000;France;48.884256;2.36852
54;1423488034000;France;48.904802;2.440767
54;1423488042000;France;48.884445;2.396042
54;1423488045000;France;48.839422;2.354232
54;1423488059000;France;48.879498;2.357205
54;1423488063000;France;48.863339;2.351487
54;1423488064000;France;48.834397;2.291262
54;1423488076000;France;48.894646;2.374718
54;1423488080000;France;48.875548;2.301845
54;1423488080000;France;48.875336;2.32717
54;1423488082000;France;48.834368;2.359936
54;1423488091000;France;48.870822;2.351826
54;1423488113000;France;48.891273;2.32358
54;1423488115000;France;48.890459;2.357851
54;1423488118000;France;48.904317;2.441395
54;1423488143000;France;48.826402;2.270763
54;1423488150000;France;48.904458;2.441226
54;1423488168000;France;48.870288;2.340015
54;1423488169000;France;48.894603;2.37472
54;1423488172000;France;48.834353;2.291319
54;1423488174000;France;48.858371;2.294481
54;1423488176000;France;48.851395;2.343241
54;1423488184000;France;48.880251;2.353595
54;1423488197000;France;48.84768;2.262834
54;1423488199000;France;48.904662;2.440597
54;1423488222000;France;48.871734;2.309848
54;1423488224000;France;48.850213;2.323963
54;1423488225000;France;48.895878;2.429424
54;1423488230000;France;48.851531;2.317654
54;1423488231000;France;48.852334;2.417989
54;1423488234000;France;48.895866;2.429448
54;1423488243000;France;48.858371;2.294481
54;1423488251000;France;48.904662;2.440597
54;1423488255000;France;48.895866;2.429448
54;1423488261000;France;48.872341;2.300151
54;1423488262000;France;48.904854;2.440837
54;1423488262000;France;48.84016;2.378901
54;1423488264000;France;48.870322;2.360098
54;1423488266000;France;48.894607;2.374696
54;1423488271000;France;48.851531;2.317654
54;1423488275000;France;48.872341;2.300151
54;1423488278000;France;48.856058;2.326017
54;1423488281000;France;48.874073;2.344279
54;1423488283000;France;48.860084;2.308719
54;1423488291000;France;48.870098;2.304432
54;1423488296000;France;48.898323;2.304619
54;1423488299000;France;48.866681;2.279425
54;1423488303000;France;48.8567;2.3508
54;1423488305000;France;48.870343;2.360021
54;1423488323000;France;48.870384;2.360093
54;1423488323000;France;48.889159;2.253558
54;1423488324000;France;48.855369;2.346138
54;1423488337000;France;48.904788;2.44063
54;1423488339000;France;48.833195;2.374745
54;1423488342000;France;48.879921;2.314913
54;1423488344000;France;48.865551;2.429491
54;1423488360000;France;48.878852;2.356927
54;1423488363000;France;48.865443;2.331019
54;1423488368000;France;48.870362;2.360213
54;1423488369000;France;48.833195;2.374745
54;1423488378000;France;48.876202;2.235022
54;1423488392000;France;48.872326;2.360904
54;1423488397000;France;48.881006;2.288956
54;1423488408000;France;48.831515;2.356539
54;1423488604000;France;48.855332;2.360199
54;1423488417000;France;48.884848;2.376389
54;1423488418000;France;48.881965;2.320643
54;1423488421000;France;48.865443;2.331019
54;1423488423000;France;48.826328;2.360948
54;1423488424000;France;48.840065;2.378955
54;1423488434000;France;48.915287;2.410081
54;1423488452000;France;48.904631;2.44087
54;1423488453000;France;48.840965;2.320535
54;1423488455000;France;48.855731;2.35398
54;1423488455000;France;48.866806;2.291657
54;1423488456000;France;48.856961;2.358823
54;1423488460000;France;48.88207;2.320707
54;1423488465000;France;48.898629;2.35711
54;1423488469000;France;48.826357;2.270769
54;1423488470000;France;48.839398;2.354322
54;1423488477000;France;48.814849;2.310661
54;1423488478000;France;48.830852;2.374492
54;1423488479000;France;48.841835;2.269052
54;1423488479000;France;48.89165;2.29494
54;1423488484000;France;48.893392;2.34441
54;1423488484000;France;48.90008;2.359632
54;1423488489000;France;48.881949;2.320669
54;1423488489000;France;48.833732;2.294457
54;1423488498000;France;48.863338;2.351519
54;1423488505000;France;48.837375;2.306829
54;1423488508000;France;48.868833;2.3215
54;1423488508000;France;48.851686;2.302025
54;1423488523000;France;48.820863;2.227358
54;1423488532000;France;48.884272;2.326828
54;1423488534000;France;48.855299;2.360183
54;1423488542000;France;48.900319;2.307225
54;1423488560000;France;48.851034;2.277205
54;1423488561000;France;48.868898;2.330182
54;1423488564000;France;48.858371;2.294481
54;1423488571000;France;48.94901;2.519785
54;1423488574000;France;48.873912;2.31597
54;1423488581000;France;48.861791;2.335872
54;1423488583000;France;48.899965;2.358853
54;1423488585000;France;48.894632;2.374683
54;1423488594000;France;48.84323;2.296711
54;1423488596000;France;48.860927;2.419147
54;1423488599000;France;48.8728;2.307286
54;1423488599000;France;48.880616;2.354654
54;1423488602000;France;48.874328;2.357111
54;1423488606000;France;48.891359;2.323486
54;1423488617000;France;48.893592;2.344204
54;1423488618000;France;48.891359;2.323486
54;1423488621000;France;48.904927;2.440404
54;1423488624000;France;48.894087;2.291249
54;1423488631000;France;44.569102;-0.434123
54;1423488649000;France;48.826328;2.270795
54;1423488658000;France;48.869955;2.308711
54;1423488674000;France;48.828435;2.299677
54;1423488676000;France;48.887601;2.261955
54;1423488685000;France;48.85589;2.349997
54;1423488695000;France;48.828427;2.299685
54;1423488705000;France;48.821857;2.303485
54;1423488709000;France;48.894612;2.374705
54;1423488722000;France;48.881218;2.389317
54;1423488722000;France;48.866715;2.279483
54;1423488731000;France;48.881114;2.334908
54;1423488751000;France;48.893846;2.377125
54;1423488763000;France;48.821643;2.304482
54;1423488764000;France;48.894606;2.374734
54;1423488767000;France;48.81394;2.382589
54;1423488767000;France;48.870746;2.333425
54;1423488768000;France;48.904927;2.440404
54;1423488769000;France;43.217;2.355015
54;1423488769000;France;48.826373;2.270769
54;1423488772000;France;48.851031;2.277277
54;1423488773000;France;48.853691;2.29388
54;1423488785000;France;48.855362;2.360229
54;1423488786000;France;48.893947;2.291453
54;1423488789000;France;48.856038;2.325993
54;1423488805000;France;48.881108;2.288878
54;1423488807000;France;44.571584;-0.443794
54;1423488825000;France;48.870796;2.333447
54;1423488826000;France;48.855297;2.360211
54;1423488829000;France;48.887574;2.26199
54;1423488836000;France;48.869343;2.345799
54;1423488848000;France;48.870619;2.356972
54;1423488852000;France;48.858371;2.294481
54;1423488853000;France;43.217037;2.354953
54;1423488857000;France;48.855297;2.360211
54;1423488857000;France;48.875713;2.363994
54;1423488862000;France;48.891355;2.323491
54;1423488865000;France;48.839403;2.354283
54;1423488879000;France;48.858342;2.294798
54;1423488887000;France;48.880251;2.353595
54;1423488900000;France;48.878889;2.283333
54;1423488907000;France;48.891639;2.294917
54;1423488910000;France;48.826323;2.270776
54;1423488913000;France;48.873627;2.421746
54;1423488918000;France;48.858178;2.376246
54;1423488922000;France;48.862314;2.378329
54;1423488929000;France;48.887543;2.262033
54;1423488940000;France;48.832713;2.354536
54;1423488948000;France;48.8656;2.32884
54;1423488972000;France;48.8623;2.353928
54;1423488978000;France;48.847605;2.386865
54;1423488983000;France;48.904552;2.440776
54;1423489001000;France;48.83994;2.240702
54;1423489002000;France;48.806827;2.388802
54;1423489006000;France;48.830663;2.376379
54;1423489009000;France;48.847438;2.386979
54;1423489027000;France;48.88222;2.297918
54;1423489033000;France;48.84749;2.267199
54;1423489036000;France;43.21695;2.355019
54;1423489046000;France;48.874088;2.327208
54;1423489053000;France;48.894622;2.374723
54;1423489057000;France;48.847427;2.386987
54;1423489063000;France;48.840711;2.407237
54;1423489067000;France;48.880349;2.356689
54;1423489070000;France;48.848769;2.263752
54;1423489072000;France;48.839664;2.240565
54;1423489082000;France;48.836699;2.408109
54;1423489086000;France;48.882234;2.297971
54;1423489094000;France;48.864123;2.349786
54;1423489099000;France;48.847808;2.265274
54;1423489116000;France;48.847427;2.386987
54;1423489123000;France;48.851034;2.277208
54;1423489124000;France;48.894015;2.376533
54;1423489125000;France;48.910663;2.307968
54;1423489130000;France;48.837454;2.306795
54;1423489130000;France;48.859492;2.284731
54;1423489132000;France;48.847427;2.386987
54;1423489135000;France;48.863038;2.36969
54;1423489137000;France;48.840693;2.407235
54;1423489153000;France;48.82844;2.299474
54;1423489164000;France;48.826343;2.270778
54;1423489184000;France;48.873125;2.340634
54;1423489194000;France;48.8843;2.326913
54;1423489198000;France;48.850736;2.292479
54;1423489203000;France;48.880076;2.365062
54;1423489208000;France;48.894673;2.374657
54;1423489485000;France;48.826242;2.405419
54;1423489208000;France;48.840692;2.291763
54;1423489218000;France;48.874073;2.344279
54;1423489234000;France;48.851031;2.277246
54;1423489237000;France;48.848636;2.322371
54;1423489246000;France;48.90159;2.355156
54;1423489255000;France;48.836702;2.408112
54;1423489258000;France;48.884892;2.295295
54;1423489263000;France;48.823415;2.250112
54;1423489276000;France;48.892145;2.401192
54;1423489279000;France;48.86947;2.303035
54;1423489284000;France;48.863396;2.313694
54;1423489285000;France;48.862161;2.418694
54;1423489291000;France;48.853691;2.29388
54;1423489297000;France;48.870736;2.333446
54;1423489297000;France;48.819675;2.407518
54;1423489300000;France;48.89305;2.292527
54;1423489308000;France;48.865917;2.302794
54;1423489309000;France;48.847427;2.386987
54;1423489311000;France;48.852086;2.323635
54;1423489312000;France;49.002501;2.575806
54;1423489335000;France;48.839397;2.354374
54;1423489337000;France;48.899614;2.249289
54;1423489346000;France;48.816114;2.309556
54;1423489354000;France;48.893683;2.26709
54;1423489356000;France;48.851034;2.277257
54;1423489371000;France;48.839767;2.353592
54;1423489374000;France;48.838256;2.314658
54;1423489378000;France;48.893683;2.26709
54;1423489381000;France;48.822621;2.324732
54;1423489383000;France;48.213947;-1.493717
54;1423489387000;France;48.85365;2.343929
54;1423489392000;France;48.893683;2.26709
54;1423489396000;France;48.87022;2.346398
54;1423489398000;France;48.84;2.318611
54;1423489400000;France;50.112677;3.083562
54;1423489400000;France;48.87128;2.303611
54;1423489410000;France;48.888574;2.370894
54;1423489429000;France;48.890748;2.320474
54;1423489436000;France;48.890952;2.24047
54;1423489456000;France;48.861097;2.335818
54;1423489461000;France;48.832493;2.256619
54;1423489470000;France;48.851696;2.323508
54;1423489470000;France;48.888612;2.308959
54;1423489476000;France;48.828698;2.299447
54;1423489482000;France;48.879936;2.379919
54;1423489484000;France;48.840692;2.291763
54;1423489486000;France;48.869293;2.452018
54;1423489487000;France;48.815471;2.289386
54;1423489491000;France;48.840686;2.291826
54;1423489491000;France;48.840055;2.388413
54;1423489496000;France;48.890987;2.265281
54;1423489498000;France;48.884892;2.295295
54;1423489510000;France;48.837417;2.306848
54;1423489513000;France;48.878031;2.392595
54;1423489515000;France;48.819684;2.407519
54;1423489520000;France;48.858165;2.294426
54;1423489522000;France;48.84329;2.296425
54;1423489522000;France;48.828516;2.299515
54;1423489531000;France;48.8567;2.3508
54;1423489540000;France;48.859777;2.35163
54;1423489552000;France;48.894424;2.347803
54;1423489557000;France;48.899361;2.389558
54;1423489564000;France;48.820611;2.2273
54;1423489570000;France;48.863805;2.334216
54;1423489583000;France;48.840686;2.291826
54;1423489590000;France;48.851033;2.277204
54;1423489593000;France;48.893575;2.434125
54;1423489600000;France;48.85104;2.277338
54;1423489611000;France;48.910664;2.307901
54;1423489611000;France;48.874339;2.335299
54;1423489613000;France;48.848643;2.32238
54;1423489613000;France;48.85962;2.347057
54;1423489627000;France;48.848351;2.299667
54;1423489629000;France;48.890731;2.320449
54;1423489647000;France;48.891326;2.321788
54;1423489650000;France;48.813969;2.382586
54;1423489674000;France;48.904431;2.440263
54;1423489679000;France;48.861791;2.335872
54;1423489691000;France;48.862926;2.362113
54;1423489702000;France;48.859602;2.347103
54;1423489706000;France;48.910635;2.307903
54;1423489706000;France;48.857154;2.310014
54;1423489712000;France;48.855002;2.387026
54;1423489716000;France;48.889726;2.243666
54;1423489729000;France;48.886667;2.343056
54;1423489748000;France;48.869242;2.305675
54;1423489751000;France;48.851729;2.323965
54;1423489756000;France;48.824008;2.374231
54;1423489764000;France;48.873012;2.340509
54;1423489769000;France;48.883105;2.244179
54;1423489779000;France;48.875805;2.281414
54;1423489791000;France;48.823484;2.372257
54;1423489791000;France;48.819641;2.407526
54;1423489799000;France;48.873887;2.320258
54;1423489807000;France;48.834833;2.292524
54;1423489811000;France;48.89778;2.401212
54;1423489814000;France;48.853218;2.282011
54;1423489817000;France;48.822721;2.463025
54;1423489821000;France;48.854212;2.352619
54;1423489823000;France;48.87022;2.346398
54;1423489832000;France;48.83242;2.252808
54;1423489833000;France;48.897781;2.401214
54;1423489839000;France;48.823417;2.372174
54;1423489839000;France;48.848497;2.369712
54;1423489851000;France;48.859998;2.30471
54;1423489855000;France;48.897839;2.401137
54;1423489867000;France;48.888613;2.309016
54;1423489878000;France;48.851654;2.323742
54;1423489888000;France;48.85406;2.35691
54;1423489889000;France;48.858165;2.294426
54;1423489891000;France;48.897839;2.401137
54;1423489897000;France;48.890767;2.34048
54;1423489900000;France;48.862644;2.336578
54;1423489902000;France;48.897855;2.401334
54;1423489904000;France;48.863291;2.370488
54;1423489910000;France;48.872281;2.303437
54;1423489927000;France;48.897781;2.401215
54;1423489928000;France;48.868312;2.323492
54;1423489939000;France;48.84011;2.40187
54;1423489955000;France;48.848638;2.322369
54;1423489961000;France;32.572499;-97.055712
54;1423489966000;France;48.897781;2.401215
54;1423489971000;France;48.84011;2.40187
54;1423489972000;France;48.876297;2.318298
54;1423489983000;France;48.848384;2.299796
54;1423489995000;France;48.852706;2.302754
54;1423489997000;France;48.886667;2.343056
54;1423490008000;France;48.841059;2.320196
54;1423490009000;France;48.875736;2.359238
54;1423490015000;France;48.855912;2.392336
54;1423490016000;France;48.848638;2.322369
54;1423490018000;France;48.89784;2.401137
54;1423490018000;France;48.87415;2.347371
54;1423490019000;France;48.85342;2.349565
54;1423490026000;France;48.826426;2.270731
54;1423490029000;France;48.839693;2.240594
54;1423490043000;France;48.864482;2.364548
54;1423490043000;France;48.84011;2.40187
54;1423490046000;France;48.873218;2.340633
54;1423490055000;France;48.83137;2.338249
54;1423490060000;France;48.888618;2.308901
54;1423490066000;France;48.827592;2.342032
54;1423490090000;France;48.870671;2.347898
54;1423490093000;France;48.900442;2.318144
54;1423490151000;France;48.85074;2.400494
54;1423490163000;France;48.852039;2.279014
54;1423490175000;France;48.861791;2.335872
54;1423490182000;France;48.857773;2.277603
54;1423490193000;France;48.878148;2.429397
54;1423490206000;France;48.875965;2.358952
54;1423490217000;France;48.890977;2.236469
54;1423490218000;France;48.880441;2.28242
54;1423490218000;France;48.888618;2.327362
54;1423490219000;France;48.823525;2.375168
54;1423490224000;France;48.876464;2.368747
54;1423490231000;France;48.824273;1.944183
54;1423490236000;France;48.852038;2.279015
54;1423490237000;France;48.876805;2.332857
54;1423490247000;France;48.870888;2.351855
54;1423490277000;France;48.868999;2.28343
54;1423490278000;France;48.888618;2.327362
54;1423490278000;France;48.895687;2.34463
54;1423490282000;France;48.836353;2.345733
54;1423490283000;France;48.837903;2.346344
54;1423490290000;France;48.848615;2.286881
54;1423490292000;France;48.836353;2.345733
54;1423490294000;France;48.851677;2.323688
54;1423490303000;France;48.905767;2.275235
54;1423490307000;France;48.862815;2.349143
54;1423490310000;France;48.851056;2.342792
54;1423490319000;France;48.843597;2.282868
54;1423490320000;France;48.899488;2.321525
54;1423490323000;France;48.826361;2.270765
54;1423490324000;France;48.881707;2.349873
54;1423490328000;France;48.851029;2.27716
54;1423490336000;France;48.837959;2.346395
54;1423490361000;France;48.826353;2.27076
54;1423490366000;France;48.889337;2.25359
54;1423490366000;France;48.905754;2.275261
54;1423490370000;France;48.83701;2.313513
54;1423490372000;France;48.888631;2.309028
54;1423490385000;France;48.824635;2.37959
54;1423490386000;France;48.873082;2.340556
54;1423490392000;France;48.864562;2.364475
54;1423490398000;France;48.899478;2.321592
54;1423490402000;France;48.826353;2.270758
54;1423490410000;France;48.888551;2.308894
54;1423490412000;France;48.82457;2.379971
54;1423490430000;France;48.888573;2.309036
54;1423490452000;France;48.834346;2.31315
54;1423490456000;France;48.844424;2.340211
54;1423490468000;France;48.873022;2.315944
54;1423490489000;France;48.829916;2.306815
54;1423490493000;France;48.84518;2.344433
54;1423490498000;France;48.87022;2.346398
54;1423490529000;France;48.873082;2.340556
54;1423490535000;France;48.900744;2.329526
54;1423490548000;France;48.828112;2.342261
54;1423490556000;France;48.870865;2.351905
54;1423490564000;France;48.877172;2.303388
54;1423490574000;France;48.819663;2.40757
54;1423490576000;France;48.887586;2.261994
54;1423490577000;France;48.8567;2.3508
54;1423490577000;France;48.851244;2.400126
54;1423490577000;France;48.839685;2.240703
54;1423490584000;France;48.869725;2.329018
54;1423490595000;France;48.893103;2.338375
54;1423490597000;France;48.888654;2.30903
54;1423490606000;France;48.883524;2.326935
54;1423490606000;France;48.897255;2.3873
54;1423490609000;France;48.890712;2.320513
54;1423490609000;France;48.869704;2.329018
54;1423490609000;France;48.8671;2.34571
54;1423490612000;France;48.838007;2.346043
54;1423490621000;France;48.888645;2.309028
54;1423490626000;France;48.87868;2.392453
54;1423490633000;France;48.899484;2.321531
54;1423490638000;France;48.852829;2.376413
54;1423490652000;France;48.826357;2.270763
54;1423490664000;France;48.866068;2.309058
54;1423490673000;France;48.899488;2.321569
54;1423490673000;France;48.866956;2.395593
54;1423490675000;France;48.878947;2.290837
54;1423490688000;France;48.858241;2.270611
54;1423490689000;France;48.858927;2.347144
54;1423490690000;France;48.854604;2.277675
54;1423490692000;France;48.89122;2.295527
54;1423490693000;France;48.899488;2.321569
54;1423490694000;France;48.893103;2.338375
54;1423490700000;France;48.829322;2.347116
54;1423490711000;France;48.887586;2.261994
54;1423490713000;France;48.851244;2.400126
54;1423490714000;France;49.038899;2.289503
54;1423490723000;France;48.871896;2.341572
54;1423490729000;France;48.887161;2.253843
54;1423490730000;France;48.893143;2.338363
54;1423490739000;France;48.433765;0.066287
54;1423490741000;France;48.843505;2.386875
54;1423490761000;France;48.85829;2.28256
54;1423490773000;France;48.837625;2.421258
54;1423490775000;France;48.830734;2.254135
54;1423490778000;France;48.85819;2.376285
54;1423490783000;France;48.881429;2.365316
54;1423490790000;France;48.85363;2.404034
54;1423490792000;France;48.8784;2.429182
54;1423490793000;France;48.854997;2.325893
54;1423490794000;France;48.865275;2.434307
54;1423490796000;France;48.893017;2.338388
54;1423490806000;France;48.887543;2.262071
54;1423490812000;France;48.899494;2.32146
54;1423490814000;France;48.839523;2.381048
54;1423490823000;France;48.857764;2.348778
54;1423490824000;France;48.83955;2.381054
54;1423490828000;France;48.893949;2.291601
54;1423490830000;France;48.851017;2.277178
54;1423490843000;France;48.851244;2.400126
54;1423490851000;France;45.008363;6.122123
54;1423490851000;France;48.84775;2.263063
54;1423490859000;France;48.887547;2.262065
54;1423490861000;France;48.838025;2.399912
54;1423490861000;France;48.871969;2.291501
54;1423490869000;France;48.851017;2.277178
54;1423490869000;France;48.819655;2.407519
54;1423490881000;France;48.830978;2.382645
54;1423490892000;France;48.857023;2.308074
54;1423490897000;France;48.84662;2.250294
54;1423490899000;France;48.905278;2.30176
54;1423490913000;France;48.874235;2.370067
54;1423490915000;France;48.845211;2.344442
54;1423490919000;France;48.905471;2.301736
54;1423490923000;France;48.865301;2.434292
54;1423490934000;France;48.823686;2.259876
54;1423490937000;France;48.865301;2.434292
54;1423490938000;France;48.866654;2.301326
54;1423490939000;France;48.887547;2.262068
54;1423490951000;France;48.905253;2.301797
54;1423490952000;France;48.877242;2.3299
54;1423490957000;France;48.899965;2.358853
54;1423490965000;France;48.893633;2.24331
54;1423490966000;France;48.88863;2.35806
54;1423490970000;France;48.874375;2.369923
54;1423490971000;France;48.823474;2.262684
54;1423490974000;France;48.85104;2.277338
54;1423490975000;France;48.878387;2.42925
54;1423490976000;France;48.893835;2.37714
54;1423490986000;France;48.893822;2.377154
54;1423490987000;France;48.815658;2.248893
54;1423490988000;France;48.86702;2.393872
54;1423490995000;France;48.82638;2.270757
54;1423491000000;France;48.888635;2.358038
54;1423491007000;France;48.866169;2.392924
54;1423491012000;France;48.893847;2.377155
54;1423491022000;France;48.888644;2.308919
54;1423491022000;France;48.880498;2.288981
54;1423491023000;France;48.874204;2.370019
54;1423491025000;France;48.848338;2.33649
54;1423491030000;France;48.828795;2.2526
54;1423491031000;France;48.894931;2.261485
54;1423491047000;France;48.882313;2.395031
54;1423491057000;France;48.894931;2.261485
54;1423491062000;France;48.897553;2.34625
54;1423491063000;France;48.851031;2.277376
54;1423491063000;France;48.887606;2.261975
54;1423491065000;France;48.899965;2.358853
54;1423491070000;France;48.874451;2.333157
54;1423491078000;France;48.839508;2.381217
54;1423491079000;France;48.856613;2.352221
54;1423491094000;France;48.8288;2.252607
54;1423491100000;France;48.888721;2.332464
54;1423491101000;France;48.899965;2.358853
54;1423491106000;France;48.869084;2.3022
54;1423491111000;France;48.858048;2.375858
54;1423491114000;France;48.872098;2.343194
54;1423491117000;France;48.893958;2.291496
54;1423491122000;France;48.892698;2.235975
54;1423491126000;France;48.890595;2.392991
54;1423491127000;France;48.843722;2.305665
54;1423491137000;France;48.839754;2.247827
54;1423491142000;France;48.861112;2.335795
54;1423491164000;France;48.866081;2.309039
54;1423491172000;France;48.867044;2.395751
54;1423491176000;France;48.890156;2.319442
54;1423491179000;France;48.8394;2.354373
54;1423491186000;France;48.874429;2.369998
54;1423491196000;France;48.857787;2.352578
54;1423491197000;France;48.874469;2.344873
54;1423491210000;France;48.856613;2.352221
54;1423491228000;France;48.865535;2.417524
54;1423491230000;France;48.839403;2.354272
54;1423491235000;France;48.867225;2.36358
54;1423491237000;France;48.836494;2.372608
54;1423491238000;France;48.828784;2.252597
54;1423491251000;France;48.886667;2.343056
54;1423491254000;France;48.8567;2.3508
54;1423491264000;France;48.877099;2.363713
54;1423491265000;France;48.858293;2.282549
54;1423491273000;France;48.788435;2.234492
54;1423491275000;France;48.874648;2.34416
54;1423491459000;France;48.853615;2.26937
54;1423491284000;France;48.889769;2.254393
54;1423491286000;France;48.864367;2.296663
54;1423491287000;France;48.874637;2.344144
54;1423491294000;France;48.887603;2.261975
54;1423491296000;France;48.874635;2.344148
54;1423491299000;France;48.893126;2.316936
54;1423491300000;France;48.877099;2.363713
54;1423491304000;France;48.874635;2.344147
54;1423491309000;France;48.856721;2.351504
54;1423491313000;France;48.874637;2.344151
54;1423491320000;France;48.843783;2.305465
54;1423491321000;France;48.8771;2.363732
54;1423491322000;France;48.869084;2.3022
54;1423491323000;France;48.874637;2.34415
54;1423491328000;France;48.839481;2.381246
54;1423491328000;France;48.871671;2.377476
54;1423491340000;France;48.887601;2.261994
54;1423491343000;France;48.85151;2.278937
54;1423491344000;France;48.877097;2.363762
54;1423491346000;France;48.856675;2.351462
54;1423491352000;France;48.828796;2.252611
54;1423491354000;France;48.874638;2.344151
54;1423491358000;France;48.843178;2.345259
54;1423491365000;France;48.874638;2.344153
54;1423491366000;France;48.851031;2.277376
54;1423491374000;France;48.874633;2.344158
54;1423491374000;France;48.86795;2.275771
54;1423491376000;France;48.82427;2.303549
54;1423491383000;France;48.874639;2.344161
54;1423491383000;France;48.826397;2.270751
54;1423491389000;France;48.826415;2.270729
54;1423491391000;France;48.831386;2.276319
54;1423491392000;France;48.866439;2.325383
54;1423491401000;France;48.87464;2.344157
54;1423491404000;France;48.890626;2.320071
54;1423491406000;France;48.880536;2.288976
54;1423491408000;France;48.857784;2.352606
54;1423491410000;France;48.82427;2.303549
54;1423491414000;France;48.856706;2.351466
54;1423491414000;France;48.82678;2.28085
54;1423491431000;France;48.888695;2.332184
54;1423491434000;France;48.826382;2.270758
54;1423491447000;France;48.874652;2.34417
54;1423491447000;France;48.898323;2.346341
