2012-10-28 01:09:00;40.7144;-74.006
2012-10-28 01:09:06;40.7144;-74.006
2012-10-28 01:09:08;40.7144;-74.006
2012-10-28 01:09:11;40.7144;-74.006
2012-10-28 01:09:20;40.7144;-74.006
2012-10-28 01:09:38;40.9254;-74.2765
2012-10-28 01:09:39;40.7144;-74.006
2012-10-28 01:09:43;40.911;-73.8083
2012-10-28 01:10:02;40.7144;-74.006
2012-10-28 01:10:09;40.7841;-73.9661
2012-10-28 01:10:10;40.8114;-73.9448
2012-10-28 01:10:11;40.6976;-74.2632
2012-10-28 01:10:11;40.5187;-74.4121
2012-10-28 01:10:15;40.65;-73.95
2012-10-28 01:10:22;40.7841;-73.9661
2012-10-28 01:10:24;40.8114;-73.9448
2012-10-28 01:10:32;40.7144;-74.006
2012-10-28 01:10:34;40.7144;-74.006
2012-10-28 01:10:34;40.7144;-74.006
2012-10-28 01:10:35;40.7144;-74.006
2012-10-28 01:10:46;40.7144;-74.006
2012-10-28 01:10:47;40.7841;-73.9661
2012-10-28 01:10:59;40.8114;-73.9448
2012-10-28 01:11:04;40.7144;-74.006
2012-10-28 01:11:08;40.7144;-74.006
2012-10-28 01:11:08;40.8114;-73.9448
2012-10-28 01:11:14;40.7144;-74.006
2012-10-28 01:11:14;40.7144;-74.006
2012-10-28 01:11:28;40.7144;-74.006
2012-10-28 01:11:29;40.7144;-74.006
2012-10-28 01:11:38;40.65;-73.95
2012-10-28 01:11:43;40.9263;-74.077
2012-10-28 01:11:49;40.7144;-74.006
2012-10-28 01:11:49;40.7144;-74.006
2012-10-28 01:11:59;40.7144;-74.006
2012-10-28 01:12:05;40.7841;-73.9661
2012-10-28 01:12:06;40.7144;-74.006
2012-10-28 01:12:09;40.7144;-74.006
2012-10-28 01:12:09;40.7282;-74.0776
2012-10-28 01:12:15;40.664;-74.2107
2012-10-28 01:12:27;40.3968;-74.0916
2012-10-28 01:12:32;40.7144;-74.006
2012-10-28 01:12:32;40.7144;-74.006
2012-10-28 01:12:40;40.7144;-74.006
2012-10-28 01:12:41;40.744;-74.0324
2012-10-28 01:12:41;40.5397;-74.4664
2012-10-28 01:12:42;40.7144;-74.006
2012-10-28 01:12:50;40.7206;-74.0086
2012-10-28 01:12:50;40.7144;-74.006
2012-10-28 01:13:12;40.7144;-74.006
2012-10-28 01:13:26;40.7144;-74.006
2012-10-28 01:13:26;40.7144;-74.006
2012-10-28 01:13:40;40.7144;-74.006
2012-10-28 01:13:44;40.7144;-74.006
2012-10-28 01:13:50;40.85;-73.8667
2012-10-28 01:13:54;40.7144;-74.006
2012-10-28 01:13:57;40.7144;-74.006
2012-10-28 01:14:08;40.7144;-74.006
2012-10-28 01:14:12;40.7565;-73.8316
2012-10-28 01:14:28;40.7144;-74.006
2012-10-28 01:14:28;40.7144;-74.006
2012-10-28 01:14:39;40.7144;-74.006
2012-10-28 01:14:59;40.7474;-74.0506
2012-10-28 01:15:05;40.65;-73.95
2012-10-28 01:15:13;40.5795;-74.1502
2012-10-28 01:15:16;40.7144;-74.006
2012-10-28 01:15:19;40.7884;-74.1332
2012-10-28 01:15:22;40.5795;-74.1502
2012-10-28 01:15:26;40.65;-73.95
2012-10-28 01:15:30;40.7336;-73.9914
2012-10-28 01:15:38;40.6576;-73.5832
2012-10-28 01:15:42;40.9263;-74.077
2012-10-28 01:15:49;40.5795;-74.1502
2012-10-28 01:15:53;40.7373;-73.9882
2012-10-28 01:15:58;40.65;-73.95
2012-10-28 01:16:03;40.6529;-73.9595
2012-10-28 01:16:14;40.7144;-74.006
2012-10-28 01:16:14;40.5795;-74.1502
2012-10-28 01:16:19;40.3182;-74.0151
2012-10-28 01:16:21;40.65;-73.95
2012-10-28 01:16:27;40.65;-73.95
2012-10-28 01:16:32;40.7282;-73.7949
2012-10-28 01:16:33;40.65;-73.95
2012-10-28 01:16:35;40.5795;-74.1502
2012-10-28 01:16:40;40.5795;-74.1502
2012-10-28 01:16:40;40.85;-73.8667
2012-10-28 01:16:55;40.5795;-74.1502
2012-10-28 01:17:00;40.65;-73.95
2012-10-28 01:17:01;40.7144;-74.006
2012-10-28 01:17:10;40.959;-74.03
2012-10-28 01:17:14;40.7144;-74.006
2012-10-28 01:17:14;40.7144;-74.006
2012-10-28 01:17:17;40.8114;-73.9448
2012-10-28 01:17:30;40.7282;-73.7949
2012-10-28 01:17:36;40.8068;-74.1854
2012-10-28 01:17:49;40.7144;-74.006
2012-10-28 01:17:49;40.65;-73.95
2012-10-28 01:18:00;40.6595;-74.2884
2012-10-28 01:18:01;40.7357;-74.1724
2012-10-28 01:18:03;40.7144;-74.006
2012-10-28 01:18:29;40.5773;-74.2282
2012-10-28 01:18:34;40.85;-73.8667
2012-10-28 01:18:54;40.7144;-74.006
